1269
144
1163
52
41
3
3059
711
167
713
423
141
2965
7
538
9822
2
35
2647
294
2
87618
347
53
1
22
0
391
8944
59
75
9187
4656
8777
7
115
96
139
19
613
58
0
1083
5532
408
51
69
34
228
0
329
30212
49
16
9125
168
202
0
1761
45
26
20
158
1166
596
10
33408
4838
4458
1764
474
35112
10
998
11
585
285
185
438
31
51
12
72
64
80
112
91
99
124
15
124
9
156
10
44022
748
0
45
316
11
8
48
6160
22
108
69
860
466
255
393
5842
1322
0
43
18418
1945
1676
1719
165
2206
13334
5
14
2760
194
543
0
66
27
116
7067
28432
11
720
24
5700
1978
60
21
58
0
18
8
50
5630
148011
2
1636
345
45844
35
121
0
140
36
